"serial","slope","X1","X2","X3","X4"
24072,-0.298319327731092,0.0573191693153556,-0.255533053754514,0.461565448265799,-0.0598205718605791
24073,-0.289915966386555,0.0442229951653549,-0.199027201805143,0.474045554952125,-0.0980319271292208
24074,-0.281512605042017,0.0297105507422252,-0.141324706583952,0.483699244590231,-0.135253856354459
24075,-0.273109243697479,0.0139839450436297,-0.0825209048127618,0.490503442448315,-0.171475873223334
24076,-0.264705882352941,-0.00273238861140671,-0.0227220246852133,0.494450877764278,-0.206699190499921
24077,-0.256302521008403,-0.0201953088432885,0.0379555108818033,0.495549359243198,-0.240936469019106
24078,-0.247899159663866,-0.0381468377438837,0.0993858303334507,0.49382094470218,-0.274211538098552
24079,-0.239495798319328,-0.0563182443839486,0.161434402038513,0.489301014382642,-0.306559091220795
24080,-0.23109243697479,-0.0744342943220508,0.223958857999093,0.482037258200779,-0.338024361083189
24081,-0.222689075630252,-0.0922176171792164,0.286809844967354,0.472088587806041,-0.368662778376876
24082,-0.214285714285714,-0.109393143126933,0.349831894873346,0.459523984757927,-0.3985396189368
24083,-0.205882352941176,-0.125692558685704,0.41286430617206,0.444421296408592,-0.42772964420398
24084,-0.197478991596639,-0.12798360553373,0.485352982797675,0.591362700870618,-0.425840097141709
24085,-0.189075630252101,-0.142947433158246,0.538841128643463,0.570127278724927,-0.437746580369341
24086,-0.180672268907563,-0.156303782491717,0.591835156633254,0.546633797839587,-0.449242087377972
24087,-0.172268907563025,-0.167836097102485,0.64416299370546,0.520992829861456,-0.460432050423702
24088,-0.163865546218487,-0.177346159118692,0.695652721205027,0.493322192395741,-0.47142670796409
24089,-0.15546218487395,-0.184657619106214,0.746133835371408,0.463745546667584,-0.482340039279477
24090,-0.147058823529412,-0.189619219399308,0.795438457284572,0.43239102805957,-0.493288732097112
24091,-0.138655462184874,-0.192107678459981,0.843402483919248,0.399389918749415,-0.504391189955181
24092,-0.130252100840336,-0.192030208189414,0.889866672192718,0.364875370894799,-0.515766586261374
24093,-0.121848739495798,-0.1893266409704,0.934677648189143,0.328981187915058,-0.527533972202281
24094,-0.113445378151261,-0.183971148520643,0.977688834098756,0.291840670415157,-0.53981144584385
24095,-0.105042016806723,-0.175973540314129,1.01876128581862,0.253585532200281,-0.552715389926904
24096,-0.0966386554621849,-0.152505008284855,1.06737538993159,0.378841600335795,-0.535883142888087
24097,-0.0882352941176471,-0.140571576764864,1.09512132068086,0.337421728302469,-0.534208632043472
24098,-0.0798319327731092,-0.126235087403126,1.12056461934931,0.295269018952694,-0.533491241716195
24099,-0.0714285714285714,-0.109633872043507,1.14360408131953,0.252509465238371,-0.533830781523195
24100,-0.0630252100840336,-0.0909327702207932,1.16414989483973,0.209267991353447,-0.535319858966604
24101,-0.0546218487394958,-0.070321922272419,1.18212432124597,0.165667712087192,-0.538042904871986
24102,-0.046218487394958,-0.0480152008315865,1.19746225155073,0.121829275320467,-0.542075317973504
24103,-0.0378151260504202,-0.0242483122078393,1.21011163703178,0.0778702841315978,-0.547482735410003
24104,-0.0294117647058824,0.000723396666187697,1.22003379207299,0.0339047940757381,-0.554320435624319
24105,-0.0210084033613445,0.0266273861978108,1.2272035681319,-0.00995711965009171,-0.562632879839574
24106,-0.0126050420168067,0.0531765840160264,1.23160939833359,-0.0536097312329953,-0.572453397922873
24107,-0.00420168067226891,0.080072210737456,1.23325321280729,-0.0969519762542572,-0.583804024040696
24108,0.00420168067226891,0.119881850024888,1.24176118080201,0.0246089955703396,-0.566218843948549
24109,0.0126050420168067,0.14536945323072,1.22887318760823,-0.0191485550392867,-0.564480379563776
24110,0.0210084033613445,0.170277402912479,1.21330741613471,-0.0623170685175709,-0.5642692797069
24111,0.0294117647058824,0.194308441670686,1.1951172258295,-0.104806435447311,-0.565560177721802
24112,0.0378151260504202,0.217177775007347,1.17436828029982,-0.146527408452148,-0.56831501501212
24113,0.046218487394958,0.238615888950361,1.1511382205736,-0.187391866151573,-0.57248307333608
24114,0.0546218487394958,0.258371198178956,1.12551622591686,-0.227313069945832,-0.578001175886233
24115,0.0630252100840336,0.276212478686602,1.09760246660899,-0.266205921537139,-0.584794057095938
24116,0.0714285714285714,0.291931042077948,1.06750745341495,-0.30398722862242,-0.592774900325435
24117,0.0798319327731092,0.305342612079319,1.03535128879691,-0.340575985642042,-0.601846041782637
24118,0.0882352941176471,0.316288867703293,1.00126282517507,-0.375893675846306,-0.611899838235371
24119,0.0966386554621849,0.324638621695043,0.965378735777293,-0.40986460025658,-0.622819695280798
24120,0.105042016806723,0.343163734369534,0.937453459121605,-0.277919528679135,-0.604004609047076
24121,0.113445378151261,0.344866481585935,0.889347929730104,-0.310302250819218,-0.600106737740565
24122,0.121848739495798,0.343758535980317,0.839893469040627,-0.341125935796674,-0.596682262486032
24123,0.130252100840336,0.339839408662688,0.789248032856482,-0.370320194963262,-0.593588388599606
24124,0.138655462184874,0.333144706218986,0.737572769866409,-0.397814866097218,-0.590677776701829
24125,0.147058823529412,0.32374479468591,0.685031190878232,-0.423540699758662,-0.587799636899276
24126,0.15546218487395,0.311743041267627,0.631788292906199,-0.447430079357481,-0.584800936541832
24127,0.163865546218487,0.297273646253409,0.578009644270731,-0.469417772927039,-0.58152771215098
24128,0.172268907563025,0.28049908327707,0.523860436747177,-0.489441713575094,-0.577826475578133
24129,0.180672268907563,0.261607171363066,0.46950451065816,-0.50744380463606,-0.573545703985397
24130,0.189075630252101,0.240807807061608,0.415103358643194,-0.523370744688842,-0.568537402851204
24131,0.197478991596639,0.218329389322539,0.36081511366083,-0.53717486684416,-0.562658730896083
24132,0.205882352941176,0.207290100561372,0.316404481898221,-0.384318276374032,-0.5252970324884
24133,0.214285714285714,0.181020824502474,0.253731532456929,-0.395079853894123,-0.501107787251862
24134,0.222689075630252,0.153839919446871,0.191615716719314,-0.40361202196956,-0.47566573031703
24135,0.23109243697479,0.126027750609453,0.130192312368994,-0.409888160171001,-0.448861989095617
24136,0.239495798319328,0.0978713889848495,0.0695892449563501,-0.413886677483808,-0.420598521519057
24137,0.247899159663866,0.0696601165272532,0.00992658476692892,-0.41559191451553,-0.39078908534329
24138,0.256302521008403,0.041680951410174,-0.0486839389665026,-0.414994999670136,-0.359360186276038
24139,0.264705882352941,0.0142142431515349,-0.106139402631789,-0.412094650962615,-0.326251993675295
24140,0.273109243697479,-0.0124706130718828,-0.162346127983765,-0.406897915281637,-0.29141921295481
24141,0.281512605042017,-0.0381192948249269,-0.217220093733133,-0.399420837192873,-0.254831904299919
24142,0.289915966386555,-0.0624964574085753,-0.270687315897759,-0.389689049806898,-0.216476237842316
24143,0.298319327731092,-0.0853893820187757,-0.322684194082424,-0.377738280806568,-0.176355176061736
24144,0.30672268907563,-0.0937361999854174,-0.363546865775545,-0.199118057750443,-0.10401243175596
24145,0.315126050420168,-0.114301916035352,-0.421521659575099,-0.184198181261225,-0.0442692149626476
24146,0.323529411764706,-0.132902022534373,-0.477900277216328,-0.167224866705315,0.0171259732192575
24147,0.331932773109244,-0.149425818552119,-0.532662512179256,-0.148267443425281,0.0801016487289451
24148,0.340336134453782,-0.163789050383814,-0.585798554693108,-0.127401625707024,0.144570463581017
24149,0.348739495798319,-0.175935264065137,-0.637308588027225,-0.104709534374196,0.210429899523081
24150,0.357142857142857,-0.185836692198196,-0.687202336599714,-0.0802796007026403,0.277563081239567
24151,0.365546218487395,-0.193494666600635,-0.735498564510582,-0.0542063528201105,0.345839712516018
24152,0.373949579831933,-0.198939553337136,-0.782224523280712,-0.0265900857337378,0.415117137958786
24153,0.382352941176471,-0.202230211808939,-0.827415347732953,0.00246358288174483,0.485241532061656
24154,0.390756302521008,-0.203452984679431,-0.87111339908757,0.0328442680166749,0.556049216630482
24155,0.399159663865546,-0.202720230418919,-0.913367554463149,0.0644374796963727,0.627368106828288
24156,0.407563025210084,-0.187293288050947,-0.94462148676157,0.261622097059476,0.729495928512036
24157,0.415966386554622,-0.184253154272206,-0.993223027598196,0.2939650742754,0.817465684585302
24158,0.42436974789916,-0.179718721769925,-1.04055824475051,0.327166466568343,0.905398103740027
24159,0.432773109243697,-0.173864748157598,-1.0866930433501,0.361113876476992,0.993108212059029
24160,0.441176470588235,-0.166869225507995,-1.13169434192019,0.39570029586119,1.080414728599
24161,0.449579831932773,-0.158909591197708,-1.17562852926529,0.430825155141869,1.16714304130905
24162,0.457983193277311,-0.150158648471778,-1.21855986368385,0.466395439326439,1.25312830157348
24163,0.466386554621849,-0.140780229344514,-1.26054881386377,0.502326862941338,1.33821863496302
24164,0.474789915966387,-0.13092463164549,-1.30165034079788,0.538545096226988,1.42227846588373
24165,0.483193277310924,-0.120723860451775,-1.34191212000085,0.574987035332739,1.5051919540459
24166,0.491596638655462,-0.110286701779223,-1.38137270322063,0.611602109788323,1.58686654104305
24167,0.5,-0.0996936532020516,-1.42005961871486,0.648353621230356,1.66723660583712
24168,0.508403361344538,-0.0761166049766568,-1.44837645369056,0.849716817915297,1.77674387171264
24169,0.516806722689076,-0.0664947424535098,-1.49461395346236,0.885370690351967,1.87059836459031
24170,0.525210084033613,-0.0567839435070767,-1.54009505939221,0.921129410962247,1.96310552779555
24171,0.533613445378151,-0.0469858010468407,-1.5848202760207,0.956992253438895,2.05426436449703
24172,0.542016806722689,-0.0370992298243345,-1.6287901569772,0.992959982549985,2.14407415244419
24173,0.550420168067227,-0.0271212335394817,-1.67200517043294,1.02903439085114,2.23253455347663
24174,0.558823529411765,-0.0170476694935903,-1.71446560610556,1.06521784914898,2.31964565846539
24175,0.567226890756303,-0.00687401200157836,-1.75617152374468,1.1015128701177,2.40540796763837
24176,0.57563025210084,0.00340388442298618,-1.79712274306102,1.13792168452323,2.48982230621776
24177,0.584033613445378,0.0137890211639013,-1.8373188750859,1.17444582953203,2.57288967526526
24178,0.592436974789916,0.0242824898659094,-1.87675939496834,1.21108574857227,2.6546110375895
24179,0.600840336134454,0.0348827038525743,-1.91544375623129,1.24784040217845,2.73498703851879
24180,0.609243697478992,0.0584597520779809,-1.94376059120699,1.44920359886338,2.84449430439429
24181,0.617647058823529,0.0680816146011258,-1.98999809097879,1.48485747130004,2.93834879727196
24182,0.626050420168067,0.0777924135475531,-2.03547919690864,1.52061619191032,3.0308559604772
24183,0.634453781512605,0.087590556007784,-2.08020441353713,1.55647903438699,3.1220147971787
24184,0.642857142857143,0.0974771272302973,-2.12417429449363,1.59244676349806,3.21182458512585
24185,0.651260504201681,0.107455123515127,-2.16738930794937,1.62852117179922,3.3002849861583
24186,0.659663865546218,0.117528687561045,-2.20984974362199,1.66470463009706,3.38739609114705
24187,0.668067226890756,0.127702345053047,-2.25155566126111,1.70099965106578,3.47315840032002
24188,0.676470588235294,0.137980241477605,-2.29250688057744,1.73740846547131,3.55757273889942
24189,0.684873949579832,0.148365378218525,-2.33270301260233,1.7739326104801,3.64064010794693
24190,0.69327731092437,0.158858846920549,-2.37214353248477,1.81057252952036,3.72236147027115
24191,0.701680672268908,0.169459060907212,-2.41082789374772,1.84732718312652,3.80273747120044
24192,0.710084033613445,0.193036109132605,-2.43914472872341,2.04869037981146,3.91224473707598
24193,0.718487394957983,0.202657971655746,-2.48538222849522,2.08434425224812,4.00609922995363
24194,0.726890756302521,0.212368770602192,-2.53086333442507,2.12010297285841,4.09860639315887
24195,0.735294117647059,0.222166913062417,-2.57558855105356,2.15596581533507,4.18976522986035
24196,0.743697478991597,0.232053484284947,-2.61955843201006,2.19193354444616,4.2795750178075
24197,0.752100840336134,0.242031480569772,-2.6627734454658,2.2280079527473,4.36803541883995
24198,0.760504201680672,0.252105044615692,-2.70523388113841,2.26419141104515,4.45514652382872
24199,0.76890756302521,0.262278702107692,-2.74693979877755,2.30048643201385,4.54090883300168
24200,0.777310924369748,0.272556598532238,-2.78789101809387,2.3368952464194,4.6253231715811
24201,0.785714285714286,0.282941735273158,-2.82808715011876,2.37341939142819,4.7083905406286
24202,0.794117647058823,0.293435203975178,-2.86752767000122,2.41005931046843,4.79011190295279
24203,0.802521008403361,0.30403541796184,-2.90621203126415,2.44681396407462,4.87048790388211
